target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
ECE1,ENSG00000117298,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,endothelin converting enzyme 1
PHC1,ENSG00000111752,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,polyhomeotic homolog 1
B9D1,ENSG00000108641,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,B9 domain containing 1
NPRL3,ENSG00000103148,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,"NPR3 like, GATOR1 complex subunit"
DAAM1,ENSG00000100592,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,dishevelled associated activator of morphogenesis 1
TAB1,ENSG00000100324,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,TGF-beta activated kinase 1 (MAP3K7) binding protein 1
PPP2R5C,ENSG00000078304,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,protein phosphatase 2 regulatory subunit B'gamma
RNF4,ENSG00000063978,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,ring finger protein 4
PIGV,ENSG00000060642,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,phosphatidylinositol glycan anchor biosynthesis class V
DVL2,ENSG00000004975,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,dishevelled segment polarity protein 2
CYP51A1,ENSG00000001630,0.23572500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23572500000000002,cytochrome P450 family 51 subfamily A member 1
NEB,ENSG00000183091,0.23500000000000004,0.0,0.0,0.0,0.0,0.0,0.011600000000000001,0.23210000000000003,nebulin
CRYAB,ENSG00000109846,0.23496111111111112,0.0,0.0,0.0,0.0,0.0,0.017244444444444444,0.23065000000000002,crystallin alpha B
CCNF,ENSG00000162063,0.2349047464200801,0.0,0.0,0.0,0.0,0.0,0.2349047464200801,0.0,cyclin F
RTN4,ENSG00000115310,0.23490215302973042,0.0,0.0,0.225,0.0,0.0,0.03960861211892164,0.0,reticulon 4
HS3ST3B1,ENSG00000125430,0.234858583,0.234858583,0.0,0.0,0.0,0.0,0.0,0.0,heparan sulfate-glucosamine 3-sulfotransferase 3B1
PLEKHM1,ENSG00000225190,0.23473500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23473500000000003,pleckstrin homology and RUN domain containing M1
SRA1,ENSG00000213523,0.23473500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23473500000000003,steroid receptor RNA activator 1
RCC2,ENSG00000179051,0.23473500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23473500000000003,regulator of chromosome condensation 2
MAPKAPK2,ENSG00000162889,0.23473500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23473500000000003,mitogen-activated protein kinase-activated protein kinase 2
NBAS,ENSG00000151779,0.23473500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23473500000000003,neuroblastoma amplified sequence
PARD3,ENSG00000148498,0.23473500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23473500000000003,par-3 family cell polarity regulator
RXFP2,ENSG00000133105,0.23473500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23473500000000003,relaxin family peptide receptor 2
APBB3,ENSG00000113108,0.23473500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23473500000000003,amyloid beta precursor protein binding family B member 3
SPIN1,ENSG00000106723,0.23473500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23473500000000003,spindlin 1
PAX2,ENSG00000075891,0.23473500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23473500000000003,paired box 2
ADM,ENSG00000148926,0.23461922222222223,0.0,0.0,0.0,0.0,0.0,0.1384768888888889,0.2,adrenomedullin
CHRNA1,ENSG00000138435,0.23439500000000002,0.0,0.0,0.0,0.0,0.0,0.008,0.23239500000000002,cholinergic receptor nicotinic alpha 1 subunit
IFNG,ENSG00000111537,0.234295253759924,0.0,0.0,0.0,0.0,0.0,0.234295253759924,0.0,interferon gamma
DMPK,ENSG00000104936,0.23425,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.23065000000000002,DM1 protein kinase
TOM1L2,ENSG00000175662,0.233775,0.0,0.0,0.0,0.0,0.0,0.0,0.233775,target of myb1 like 2 membrane trafficking protein
LTBP3,ENSG00000168056,0.233775,0.0,0.0,0.0,0.0,0.0,0.0,0.233775,latent transforming growth factor beta binding protein 3
PPIB,ENSG00000166794,0.233775,0.0,0.0,0.0,0.0,0.0,0.0,0.233775,peptidylprolyl isomerase B
ZIC1,ENSG00000152977,0.233775,0.0,0.0,0.0,0.0,0.0,0.0,0.233775,Zic family member 1
SIRT7,ENSG00000187531,0.23333000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.23333000000000004,sirtuin 7
ERCC1,ENSG00000012061,0.23246500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23246500000000003,"ERCC excision repair 1, endonuclease non-catalytic subunit"
ARAP2,ENSG00000047365,0.2317056757,0.2317056757,0.0,0.0,0.0,0.0,0.0,0.0,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
XIRP1,ENSG00000168334,0.23155000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.23155000000000003,xin actin binding repeat containing 1
NR1D2,ENSG00000174738,0.23145000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23145000000000002,nuclear receptor subfamily 1 group D member 2
G3BP1,ENSG00000145907,0.2312515277777778,0.0,0.0,0.0,0.0,0.0,0.14948611111111113,0.19388000000000002,G3BP stress granule assembly factor 1
NT5C1A,ENSG00000116981,0.2309993783777778,0.2208661006,0.0,0.0,0.0,0.0,0.04053311111111112,0.0,"5'-nucleotidase, cytosolic IA"
BAX,ENSG00000087088,0.230775,0.0,0.0,0.0,0.0,0.0,0.015600000000000001,0.22687500000000002,"BCL2 associated X, apoptosis regulator"
COL6A1,ENSG00000142156,0.23065000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23065000000000002,collagen type VI alpha 1 chain
MTERF4,ENSG00000122085,0.23056500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23056500000000002,mitochondrial transcription termination factor 4
TFB1M,ENSG00000029639,0.23056500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.23056500000000002,"transcription factor B1, mitochondrial"
VGF,ENSG00000128564,0.23050464739229024,0.0,0.0,0.0,0.0,0.0,0.23050464739229024,0.0,VGF nerve growth factor inducible
KCNS3,ENSG00000170745,0.23019556097500002,0.0207822439,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel modifier subfamily S member 3
SQLE,ENSG00000104549,0.22971129980000002,0.22971129980000002,0.0,0.0,0.0,0.0,0.0,0.0,squalene epoxidase
SLC9A9,ENSG00000181804,0.2294949651,0.2294949651,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 9 member A9
NAIP,ENSG00000249437,0.2284203492028438,0.0,0.0,0.0,0.0,0.0,0.2284203492028438,0.0,NLR family apoptosis inhibitory protein
GDF7,ENSG00000143869,0.2278,0.0,0.0,0.0,0.0,0.0,0.0,0.2278,growth differentiation factor 7
HHAT,ENSG00000054392,0.2278,0.0,0.0,0.0,0.0,0.0,0.0,0.2278,hedgehog acyltransferase
PIK3R1,ENSG00000145675,0.22767500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.22767500000000002,phosphoinositide-3-kinase regulatory subunit 1
LAMB2,ENSG00000172037,0.22722500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.22722500000000004,laminin subunit beta 2
MARK2,ENSG00000072518,0.22722500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.22722500000000004,microtubule affinity regulating kinase 2
SLC9A6,ENSG00000198689,0.2272,0.0,0.0,0.0,0.0,0.0,0.0,0.2272,solute carrier family 9 member A6
ARID2,ENSG00000189079,0.22715000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.22715000000000002,AT-rich interaction domain 2
KCNB2,ENSG00000182674,0.227,0.0,0.0,0.225,0.0,0.0,0.008,0.0,potassium voltage-gated channel subfamily B member 2
KCNH2,ENSG00000055118,0.2265,0.0,0.0,0.225,0.0,0.0,0.006,0.0,potassium voltage-gated channel subfamily H member 2
LMOD3,ENSG00000163380,0.22540000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.22540000000000002,leiomodin 3
TGFB1,ENSG00000105329,0.2252036274129743,0.0,0.0,0.0,0.0,0.0,0.15273450965189714,0.18702000000000002,transforming growth factor beta 1
KCNH7,ENSG00000184611,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily H member 7
KCND2,ENSG00000184408,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily D member 2
KCNH8,ENSG00000183960,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily H member 8
KCNA3,ENSG00000177272,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily A member 3
KCNH6,ENSG00000173826,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily H member 6
KCND3,ENSG00000171385,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily D member 3
KCNG3,ENSG00000171126,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel modifier subfamily G member 3
KCNG4,ENSG00000168418,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel modifier subfamily G member 4
KCNC2,ENSG00000166006,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily C member 2
KCNF1,ENSG00000162975,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel modifier subfamily F member 1
KCNB1,ENSG00000158445,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily B member 1
KCNS2,ENSG00000156486,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel modifier subfamily S member 2
KCNA6,ENSG00000151079,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily A member 6
KCNH1,ENSG00000143473,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily H member 1
KCNH5,ENSG00000140015,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily H member 5
KCNH3,ENSG00000135519,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily H member 3
KCNC3,ENSG00000131398,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily C member 3
KCNA5,ENSG00000130037,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily A member 5
KCNC1,ENSG00000129159,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily C member 1
KCNS1,ENSG00000124134,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel modifier subfamily S member 1
KCNC4,ENSG00000116396,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily C member 4
KCNA7,ENSG00000104848,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily A member 7
KCND1,ENSG00000102057,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily D member 1
KCNH4,ENSG00000089558,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily H member 4
KCNG1,ENSG00000026559,0.225,0.0,0.0,0.225,0.0,0.0,0.0,0.0,potassium voltage-gated channel modifier subfamily G member 1
TRPV1,ENSG00000196689,0.2248,0.0,0.0,0.09,0.0,0.0,0.020700000000000003,0.2,transient receptor potential cation channel subfamily V member 1
ARHGEF2,ENSG00000116584,0.224136,0.220636,0.0,0.0,0.0,0.0,0.014,0.0,Rho/Rac guanine nucleotide exchange factor 2
CNTN4,ENSG00000144619,0.2233790849,0.2233790849,0.0,0.0,0.0,0.0,0.0,0.0,contactin 4
LRRC3,ENSG00000160233,0.2232990001,0.2232990001,0.0,0.0,0.0,0.0,0.0,0.0,leucine rich repeat containing 3
IL6,ENSG00000136244,0.2213736873763302,0.0,0.0,0.0,0.0,0.0,0.15845474950532076,0.18176,interleukin 6
SLC39A11,ENSG00000133195,0.2208661006,0.2208661006,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 39 member 11
AQP4,ENSG00000171885,0.21972136567513592,0.0,0.0,0.0,0.0,0.0,0.10336546270054361,0.19388000000000002,aquaporin 4
NFE2L2,ENSG00000116044,0.21931939677040194,0.0,0.0,0.0,0.0,0.0,0.07727758708160773,0.2,"nuclear factor, erythroid 2 like 2"
REN,ENSG00000143839,0.21915625,0.0,0.0,0.0,0.0,0.0,0.076625,0.2,renin
NLRP3,ENSG00000162711,0.2165325400989903,0.0,0.0,0.0,0.0,0.0,0.06613016039596124,0.2,NLR family pyrin domain containing 3
PRL,ENSG00000172179,0.216466037414966,0.0,0.0,0.0,0.0,0.0,0.06874414965986396,0.19928,prolactin
CDK5,ENSG00000164885,0.21450182126848436,0.0,0.0,0.0,0.0,0.0,0.058007285073937424,0.2,cyclin dependent kinase 5
SEMA3A,ENSG00000075213,0.21428019727891157,0.0,0.0,0.0,0.0,0.0,0.21428019727891157,0.0,semaphorin 3A
GAD1,ENSG00000128683,0.21380430272108847,0.0,0.0,0.0,0.0,0.0,0.060497210884353746,0.19868000000000002,glutamate decarboxylase 1
SORT1,ENSG00000134243,0.2115002777777778,0.0,0.0,0.0,0.0,0.0,0.04600111111111111,0.2,sortilin 1
TIMP3,ENSG00000100234,0.21018000000000003,0.0,0.0,0.0,0.0,0.0,0.046,0.19868000000000002,TIMP metallopeptidase inhibitor 3
CSF3,ENSG00000108342,0.2100972238625437,0.0,0.0,0.0,0.0,0.0,0.2100972238625437,0.0,colony stimulating factor 3
IFRD1,ENSG00000006652,0.2095663243,0.2095663243,0.0,0.0,0.0,0.0,0.0,0.0,interferon related developmental regulator 1
S100B,ENSG00000160307,0.20943906769144763,0.0,0.0,0.0,0.0,0.0,0.20943906769144763,0.0,S100 calcium binding protein B
SLC1A3,ENSG00000079215,0.20940830864939336,0.0,0.0,0.0,0.0,0.0,0.06211323459757335,0.19388000000000002,solute carrier family 1 member 3
ADAMTS4,ENSG00000158859,0.20886000000000002,0.0,0.0,0.0,0.0,0.0,0.10840000000000001,0.18176,ADAM metallopeptidase with thrombospondin type 1 motif 4
ENG,ENSG00000106991,0.208855,0.0,0.0,0.0,0.0,0.0,0.04070000000000001,0.19868000000000002,endoglin
SOX9,ENSG00000125398,0.2087327777777778,0.0,0.0,0.0,0.0,0.0,0.04021111111111111,0.19868000000000002,SRY-box 9
PGR,ENSG00000082175,0.2086,0.0,0.0,0.2,0.0,0.0,0.0344,0.0,progesterone receptor
PRKN,ENSG00000185345,0.20802302736835476,0.0,0.0,0.0,0.0,0.0,0.084012109473419,0.18702000000000002,parkin RBR E3 ubiquitin protein ligase
ANPEP,ENSG00000166825,0.2079,0.0,0.0,0.0,0.0,0.0,0.2079,0.0,"alanyl aminopeptidase, membrane"
CYP1A2,ENSG00000140505,0.20789111111111114,0.0,0.0,0.0,0.0,0.0,0.036844444444444444,0.19868000000000002,cytochrome P450 family 1 subfamily A member 2
CALD1,ENSG00000122786,0.2078702193877551,0.0,0.0,0.0,0.0,0.0,0.04636087755102041,0.19628,caldesmon 1
PBDC1,ENSG00000102390,0.20739495830000002,0.20739495830000002,0.0,0.0,0.0,0.0,0.0,0.0,polysaccharide biosynthesis domain containing 1
RNASE2,ENSG00000169385,0.2073,0.0,0.0,0.0,0.0,0.0,0.2073,0.0,ribonuclease A family member 2
SAFB,ENSG00000160633,0.20708000000000001,0.0,0.0,0.0,0.0,0.0,0.031200000000000002,0.19928,scaffold attachment factor B
PPARGC1A,ENSG00000109819,0.20691834506657536,0.0,0.0,0.0,0.0,0.0,0.10063338026630138,0.18176,PPARG coactivator 1 alpha
ITGA9,ENSG00000144668,0.2068297853,0.0325991412,0.0,0.0,0.0,0.0,0.0,0.19868000000000002,integrin subunit alpha 9
VIL1,ENSG00000127831,0.2061960784,0.2061960784,0.0,0.0,0.0,0.0,0.0,0.0,villin 1
HMOX1,ENSG00000100292,0.20618883358528597,0.0,0.0,0.0,0.0,0.0,0.024755334341143864,0.2,heme oxygenase 1
MTSS1,ENSG00000170873,0.2058881364303917,0.0,0.0,0.0,0.0,0.0,0.0235525457215667,0.2,MTSS I-BAR domain containing 1
SIRPA,ENSG00000198053,0.20575500000000002,0.0,0.0,0.0,0.0,0.0,0.0475,0.19388000000000002,signal regulatory protein alpha
SS18L1,ENSG00000184402,0.20572044444444446,0.0,0.0,0.0,0.0,0.0,0.20572044444444446,0.0,SS18L1 subunit of BAF chromatin remodeling complex
NRP1,ENSG00000099250,0.20521125,0.0,0.0,0.0,0.0,0.0,0.045325000000000004,0.19388000000000002,neuropilin 1
FOXP3,ENSG00000049768,0.20479611111111112,0.0,0.0,0.0,0.0,0.0,0.04094444444444444,0.19456,forkhead box P3
CLEC10A,ENSG00000132514,0.20462222222222223,0.0,0.0,0.0,0.0,0.0,0.20462222222222223,0.0,C-type lectin domain containing 10A
LCAT,ENSG00000213398,0.2046,0.0,0.0,0.0,0.0,0.0,0.0184,0.2,lecithin-cholesterol acyltransferase
MAOA,ENSG00000189221,0.20400000000000001,0.0,0.0,0.0,0.0,0.0,0.016,0.2,monoamine oxidase A
ANKRD29,ENSG00000154065,0.2038764005,0.2038764005,0.0,0.0,0.0,0.0,0.0,0.0,ankyrin repeat domain 29
SERPINF1,ENSG00000132386,0.20363000000000003,0.0,0.0,0.0,0.0,0.0,0.039,0.19388000000000002,serpin family F member 1
ENPP1,ENSG00000197594,0.2036,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.2,ectonucleotide pyrophosphatase/phosphodiesterase 1
DNM1L,ENSG00000087470,0.2036,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.2,dynamin 1 like
DBN1,ENSG00000113758,0.20335500000000004,0.0,0.0,0.0,0.0,0.0,0.0379,0.19388000000000002,drebrin 1
CSTB,ENSG00000160213,0.20333000000000004,0.0,0.0,0.0,0.0,0.0,0.03780000000000001,0.19388000000000002,cystatin B
MIF,ENSG00000240972,0.20320455555555558,0.0,0.0,0.0,0.0,0.0,0.037298222222222226,0.19388000000000002,macrophage migration inhibitory factor
TPH1,ENSG00000129167,0.20318000000000003,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.19868000000000002,tryptophan hydroxylase 1
EDNRB,ENSG00000136160,0.20308,0.0,0.0,0.0,0.0,0.0,0.0176,0.19868000000000002,endothelin receptor type B
CA1,ENSG00000133742,0.20300833649240096,0.0,0.0,0.0,0.0,0.0,0.20300833649240096,0.0,carbonic anhydrase 1
BLVRB,ENSG00000090013,0.2029878888888889,0.0,0.0,0.0,0.0,0.0,0.03643155555555556,0.19388000000000002,biliverdin reductase B
ALDOC,ENSG00000109107,0.20275500000000002,0.0,0.0,0.0,0.0,0.0,0.035500000000000004,0.19388000000000002,"aldolase, fructose-bisphosphate C"
SCG5,ENSG00000166922,0.20228000000000002,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.19868000000000002,secretogranin V
SCNN1A,ENSG00000111319,0.20228000000000002,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.19868000000000002,sodium channel epithelial 1 alpha subunit
PRKAR1A,ENSG00000108946,0.202,0.0,0.0,0.0,0.0,0.0,0.008,0.2,protein kinase cAMP-dependent type I regulatory subunit alpha
FZD4,ENSG00000174804,0.20188000000000003,0.0,0.0,0.0,0.0,0.0,0.032,0.19388000000000002,frizzled class receptor 4
UCN,ENSG00000163794,0.20188000000000003,0.0,0.0,0.0,0.0,0.0,0.032,0.19388000000000002,urocortin
TRPA1,ENSG00000104321,0.20168000000000003,0.0,0.0,0.0,0.0,0.0,0.031200000000000002,0.19388000000000002,transient receptor potential cation channel subfamily A member 1
MARCKS,ENSG00000277443,0.20158,0.0,0.0,0.0,0.0,0.0,0.0212,0.19628,myristoylated alanine rich protein kinase C substrate
EFNB1,ENSG00000090776,0.20148000000000002,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.19628,ephrin B1
COX4I1,ENSG00000131143,0.20138000000000003,0.0,0.0,0.0,0.0,0.0,0.03,0.19388000000000002,cytochrome c oxidase subunit 4I1
MTHFR,ENSG00000177000,0.20119655272108847,0.0,0.0,0.0,0.0,0.0,0.05670621088435375,0.18702000000000002,methylenetetrahydrofolate reductase
FGFR1,ENSG00000077782,0.20096333333333335,0.0,0.0,0.0,0.0,0.0,0.028333333333333335,0.19388000000000002,fibroblast growth factor receptor 1
ROCK1,ENSG00000067900,0.200905,0.0,0.0,0.0,0.0,0.0,0.018500000000000003,0.19628,Rho associated coiled-coil containing protein kinase 1
MUC5AC,ENSG00000215182,0.20057444444444447,0.0,0.0,0.0,0.0,0.0,0.02677777777777778,0.19388000000000002,"mucin 5AC, oligomeric mucus/gel-forming"
AIF1,ENSG00000204472,0.20055500000000004,0.0,0.0,0.0,0.0,0.0,0.046779999999999995,0.18886000000000003,allograft inflammatory factor 1
PLAU,ENSG00000122861,0.20039916666666668,0.0,0.0,0.0,0.0,0.0,0.06351666666666668,0.18452000000000002,"plasminogen activator, urokinase"
LHB,ENSG00000104826,0.20028,0.0,0.0,0.0,0.0,0.0,0.004,0.19928,luteinizing hormone beta polypeptide
REG1A,ENSG00000115386,0.20013000000000003,0.0,0.0,0.0,0.0,0.0,0.025,0.19388000000000002,regenerating family member 1 alpha
SCO2,ENSG00000284194,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,"SCO2, cytochrome c oxidase assembly protein"
FOXD1,ENSG00000251493,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,forkhead box D1
TNFRSF13B,ENSG00000240505,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,TNF receptor superfamily member 13B
ELFN1,ENSG00000225968,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,extracellular leucine rich repeat and fibronectin type III domain containing 1
ITGA1,ENSG00000213949,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,integrin subunit alpha 1
ZNF521,ENSG00000198795,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,zinc finger protein 521
CD2AP,ENSG00000198087,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,CD2 associated protein
GAS6,ENSG00000183087,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,growth arrest specific 6
BHLHE22,ENSG00000180828,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,basic helix-loop-helix family member e22
S1PR5,ENSG00000180739,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,sphingosine-1-phosphate receptor 5
PER1,ENSG00000179094,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,period circadian regulator 1
IMPDH2,ENSG00000178035,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,inosine monophosphate dehydrogenase 2
ETV4,ENSG00000175832,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,ETS variant 4
KCNK3,ENSG00000171303,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,potassium two pore domain channel subfamily K member 3
S1PR1,ENSG00000170989,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,sphingosine-1-phosphate receptor 1
SEMA3E,ENSG00000170381,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,semaphorin 3E
UMOD,ENSG00000169344,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,uromodulin
GBX2,ENSG00000168505,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,gastrulation brain homeobox 2
TK1,ENSG00000167900,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,thymidine kinase 1
JSRP1,ENSG00000167476,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,junctional sarcoplasmic reticulum protein 1
ISLR2,ENSG00000167178,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,immunoglobulin superfamily containing leucine rich repeat 2
INTU,ENSG00000164066,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,inturned planar cell polarity protein
CCR1,ENSG00000163823,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,C-C motif chemokine receptor 1
RYK,ENSG00000163785,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,receptor-like tyrosine kinase
PPM1L,ENSG00000163590,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,"protein phosphatase, Mg2+/Mn2+ dependent 1L"
TAL1,ENSG00000162367,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,"TAL bHLH transcription factor 1, erythroid differentiation factor"
PTGER1,ENSG00000160951,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,prostaglandin E receptor 1
IL6R,ENSG00000160712,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,interleukin 6 receptor
CD1D,ENSG00000158473,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,CD1d molecule
BRAF,ENSG00000157764,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,"B-Raf proto-oncogene, serine/threonine kinase"
KCNJ15,ENSG00000157551,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,potassium voltage-gated channel subfamily J member 15
JAKMIP1,ENSG00000152969,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,janus kinase and microtubule interacting protein 1
PSTPIP2,ENSG00000152229,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,proline-serine-threonine phosphatase interacting protein 2
CRIM1,ENSG00000150938,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,cysteine rich transmembrane BMP regulator 1
HTR2C,ENSG00000147246,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5-hydroxytryptamine receptor 2C
CASQ1,ENSG00000143318,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,calsequestrin 1
ARHGDIA,ENSG00000141522,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Rho GDP dissociation inhibitor alpha
TLE3,ENSG00000140332,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,"TLE family member 3, transcriptional corepressor"
PNPT1,ENSG00000138035,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,polyribonucleotide nucleotidyltransferase 1
LRRC8A,ENSG00000136802,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,leucine rich repeat containing 8 VRAC subunit A
GOLM1,ENSG00000135052,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,golgi membrane protein 1
SPART,ENSG00000133104,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,spartin
